genome	name1	name2	coverage_overlap	compared_bases_count	consensus_SNPs	population_SNPs	popANI	conANI	percent_compared
MAG36	SRS1992962.sorted.bam	SRS1992999.sorted.bam	0.6882843159176092	1362363	24924	7029	0.9948405821355982	0.9817053164244772	0.6578222325231046
MAG36	SRS1992962.sorted.bam	SRS1993000.sorted.bam	0.8055912578185758	1299660	10908	889	0.999315974947294	0.9916070356862564	0.6275458469739549
MAG36	SRS1992962.sorted.bam	SRS1993001.sorted.bam	0.7872755237736786	1346273	22044	2824	0.9979023570999344	0.9836259064840489	0.6500531139245396
MAG36	SRS1992962.sorted.bam	SRS1993002.sorted.bam	0.7124074522702237	1314767	53593	31839	0.97578354187472	0.9592376443887016	0.6348403202286795
MAG36	SRS1992962.sorted.bam	SRS1993003.sorted.bam	0.6871302773254697	1362301	50734	30999	0.9772451169014778	0.962758597402483	0.6577922955838186
MAG36	SRS1992962.sorted.bam	SRS1993004.sorted.bam	0.7837955050263085	1341222	18581	4236	0.9968416861638119	0.9861462159135475	0.6476142190804531
MAG36	SRS1992962.sorted.bam	SRS1993006.sorted.bam	0.6919907703578275	1345652	51805	35218	0.9738283003332213	0.9615019336351449	0.6497532616778205
MAG36	SRS1992962.sorted.bam	SRS1993058.sorted.bam	0.7874084358425674	1310399	19735	13755	0.9895031971178244	0.9849397015718113	0.6327312145705981
MAG36	SRS1992962.sorted.bam	SRS1993066.sorted.bam	0.7338037778557075	1284478	51967	45412	0.9646455602976463	0.9595423199151718	0.6202151596797714
MAG36	SRS1992962.sorted.bam	SRS1993106.sorted.bam	0.7939022665407297	1327289	11436	4780	0.9963986742902262	0.9913839412516792	0.6408866162567237
MAG36	SRS1992962.sorted.bam	SRS1993108.sorted.bam	0.7951236405691268	1336561	12064	6018	0.9954973996697495	0.9909738500524854	0.6453636372415524
MAG36	SRS1992962.sorted.bam	SRS1993116.sorted.bam	0.6522283117258559	1078879	42428	35130	0.9674384245128509	0.960673995879056	0.520940889030526
MAG36	SRS1992962.sorted.bam	SRS1993132.sorted.bam	0.6892609623543567	1201269	47657	35778	0.9702164960554214	0.9603277866988993	0.5800373728887215
MAG36	SRS1992962.sorted.bam	SRS1993140.sorted.bam	0.708058818633191	1313130	50242	34563	0.973678919832766	0.9617387463541309	0.6340498884607585
MAG36	SRS1992962.sorted.bam	SRS1993148.sorted.bam	0.7088218664001275	1154858	36928	8804	0.9923765519224008	0.9680237743514787	0.5576276424177459
MAG36	SRS1992962.sorted.bam	SRS1993172.sorted.bam	0.7171118277365439	1357014	48798	4668	0.9965600944426513	0.9640401646556336	0.6552394472289017
MAG36	SRS1992995.sorted.bam	SRS1992998.sorted.bam	0.8833099532342874	1685039	45736	3394	0.9979858032959474	0.9728576015154545	0.8136275844752827
MAG36	SRS1992995.sorted.bam	SRS1992999.sorted.bam	0.9273132376683944	1893136	43983	4690	0.9975226291190913	0.9767671207985058	0.9141080240654363
MAG36	SRS1992995.sorted.bam	SRS1993000.sorted.bam	0.8279740127188762	1557712	31858	268	0.9998279527923005	0.9795482091683186	0.7521472511129782
MAG36	SRS1992995.sorted.bam	SRS1993001.sorted.bam	0.8854097672438145	1691560	43300	2460	0.9985457211095083	0.9744023268462247	0.816776274492762
MAG36	SRS1992995.sorted.bam	SRS1993002.sorted.bam	0.9156112026245662	1780936	58471	14718	0.9917358063400369	0.9671683878589685	0.8599318210350455
MAG36	SRS1992995.sorted.bam	SRS1993003.sorted.bam	0.9258785778292552	1892878	57975	15263	0.9919366171512374	0.9693720355987021	0.913983447769698
MAG36	SRS1992995.sorted.bam	SRS1993004.sorted.bam	0.8955160003251048	1698197	38112	595	0.999649628400003	0.9775573740855743	0.8199809755579376
MAG36	SRS1992995.sorted.bam	SRS1993006.sorted.bam	0.9267941787328554	1857534	59052	19670	0.9894106918096789	0.9682094648065661	0.8969174609612655
MAG36	SRS1992995.sorted.bam	SRS1993058.sorted.bam	0.8707314392329909	1637158	39842	6063	0.9962966311131851	0.9756639249235566	0.7905080588309142
MAG36	SRS1992995.sorted.bam	SRS1993066.sorted.bam	0.8873552048205834	1692038	54811	25053	0.9851935949429032	0.9676065194753309	0.8170070786375796
MAG36	SRS1992995.sorted.bam	SRS1993106.sorted.bam	0.8727364974221677	1650479	44856	5294	0.99679244631407	0.9728224351839678	0.7969401550926597
MAG36	SRS1992995.sorted.bam	SRS1993108.sorted.bam	0.8785651088617112	1662137	46838	7813	0.995299424776658	0.9718206140649056	0.8025692653861383
MAG36	SRS1992995.sorted.bam	SRS1993116.sorted.bam	0.737339862247554	1389450	43087	18494	0.9866896973622656	0.9689898880852136	0.670901295014051
MAG36	SRS1992995.sorted.bam	SRS1993132.sorted.bam	0.8260861716398259	1586777	49861	19013	0.9880178500192529	0.9685771850738951	0.7661813985379186
MAG36	SRS1992995.sorted.bam	SRS1993140.sorted.bam	0.8985207972568424	1762862	55894	18073	0.9897479212780127	0.9682936043774272	0.85120472037933
MAG36	SRS1992995.sorted.bam	SRS1993148.sorted.bam	0.7530988207143944	1421167	39919	6090	0.995714789324548	0.971911112487132	0.6862159708742552
MAG36	SRS1992995.sorted.bam	SRS1993172.sorted.bam	0.9481556109312744	1860897	53314	5059	0.9972814185846933	0.9713503756521721	0.8985412984905988
MAG36	SRS1992998.sorted.bam	SRS1992999.sorted.bam	0.8476612985513081	1717619	41407	10386	0.9939532573871155	0.9758927911253893	0.829358963216193
MAG36	SRS1992998.sorted.bam	SRS1993000.sorted.bam	0.8725837391272212	1525603	16930	1750	0.9988529125860397	0.9889027486180874	0.7366432965398693
MAG36	SRS1992998.sorted.bam	SRS1993001.sorted.bam	0.9069743111909648	1629157	31059	4539	0.9972138965121226	0.9809355390548609	0.7866447451014476
MAG36	SRS1992998.sorted.bam	SRS1993002.sorted.bam	0.8562963885236065	1630110	71962	42244	0.9740851844354061	0.9558545128856335	0.7871049048295043
MAG36	SRS1992998.sorted.bam	SRS1993003.sorted.bam	0.846236379380375	1717440	71431	42467	0.9752730808645426	0.9584084451276318	0.8292725323753513
MAG36	SRS1992998.sorted.bam	SRS1993004.sorted.bam	0.9108989790399424	1635575	27160	6880	0.9957935282698746	0.9833942191584	0.7897437011714035
MAG36	SRS1992998.sorted.bam	SRS1993006.sorted.bam	0.8434540903078391	1682233	71283	47419	0.9718118714827256	0.957625965011981	0.8122726965456635
MAG36	SRS1992998.sorted.bam	SRS1993058.sorted.bam	0.8864369162519868	1574808	27932	17880	0.9886462349695962	0.9822632346292374	0.7604021206941507
MAG36	SRS1992998.sorted.bam	SRS1993066.sorted.bam	0.8622708435600431	1575080	69646	58512	0.9628514107219951	0.9557825634253498	0.7605334569439214
MAG36	SRS1992998.sorted.bam	SRS1993106.sorted.bam	0.9359936718151477	1630666	15715	5582	0.9965768587804001	0.9903628333453939	0.787373371575359
MAG36	SRS1992998.sorted.bam	SRS1993108.sorted.bam	0.9404787571909529	1640240	18821	8742	0.9946702921523679	0.988525459688826	0.7919962144257419
MAG36	SRS1992998.sorted.bam	SRS1993116.sorted.bam	0.7220604890723137	1295960	55139	43904	0.9661224111855304	0.9574531621346338	0.6257592876939866
MAG36	SRS1992998.sorted.bam	SRS1993132.sorted.bam	0.8055529070649453	1478989	62318	45758	0.9690612979542106	0.9578644601143078	0.714135546735425
MAG36	SRS1992998.sorted.bam	SRS1993140.sorted.bam	0.8390384222839278	1615037	68434	46082	0.9714669075693003	0.9576269769670912	0.7798268486060009
MAG36	SRS1992998.sorted.bam	SRS1993148.sorted.bam	0.7510988863898692	1341383	48173	13558	0.9898925213753268	0.9640870653646274	0.6476919585518247
MAG36	SRS1992998.sorted.bam	SRS1993172.sorted.bam	0.8745949002034695	1697260	66884	9227	0.994563590728586	0.9605929557050776	0.8195285414916321
MAG36	SRS1992999.sorted.bam	SRS1993000.sorted.bam	0.7831473036448975	1573838	24399	2786	0.9982298051006521	0.9844971337583664	0.7599337524504833
MAG36	SRS1992999.sorted.bam	SRS1993001.sorted.bam	0.8499697535974856	1724004	31379	4373	0.9974634629618029	0.9817987661281529	0.832441985108787
MAG36	SRS1992999.sorted.bam	SRS1993002.sorted.bam	0.9037661323265642	1845060	65750	6284	0.9965941486997713	0.9643643025159073	0.8908943419184749
MAG36	SRS1992999.sorted.bam	SRS1993003.sorted.bam	0.9975806894292714	2063738	52865	307	0.9998512408067303	0.9743838607420128	0.9964838581954786
MAG36	SRS1992999.sorted.bam	SRS1993004.sorted.bam	0.8502233943514285	1723112	28907	3745	0.997826606744077	0.9832239575837206	0.8320112794661568
MAG36	SRS1992999.sorted.bam	SRS1993006.sorted.bam	0.9697620356610899	1989855	60013	3784	0.9980983539001586	0.9698405160174988	0.9608091664976678
MAG36	SRS1992999.sorted.bam	SRS1993058.sorted.bam	0.8225058275354955	1652048	24977	7101	0.9957016987399882	0.9848811898927876	0.7976977527981381
MAG36	SRS1992999.sorted.bam	SRS1993066.sorted.bam	0.8478780856145666	1717850	62328	20273	0.9881986203684838	0.9637174374945426	0.8294705024577261
MAG36	SRS1992999.sorted.bam	SRS1993106.sorted.bam	0.8275987000560819	1669909	40056	13372	0.9919923780277847	0.9760130641849346	0.8063220055817906
MAG36	SRS1992999.sorted.bam	SRS1993108.sorted.bam	0.8309801076582736	1679637	40692	16254	0.9903229090571356	0.975773336738831	0.8110192079265289
MAG36	SRS1992999.sorted.bam	SRS1993116.sorted.bam	0.7212973421380997	1431272	48314	13124	0.9908305339586047	0.966244012319112	0.6910952091240066
MAG36	SRS1992999.sorted.bam	SRS1993132.sorted.bam	0.8033001872297237	1626566	55351	13016	0.9919978654416728	0.965970639986327	0.7853936707516103
MAG36	SRS1992999.sorted.bam	SRS1993140.sorted.bam	0.9057057145486757	1851528	57223	3669	0.9980183934566477	0.9690941751893571	0.8940174406814033
MAG36	SRS1992999.sorted.bam	SRS1993148.sorted.bam	0.7209686061972886	1448564	44680	5312	0.9963329200504776	0.9691556603643332	0.6994447180616314
MAG36	SRS1992999.sorted.bam	SRS1993172.sorted.bam	0.9454188917443653	1941385	60701	2150	0.9988925432101309	0.968733146696817	0.9374052399300827
MAG36	SRS1993000.sorted.bam	SRS1993001.sorted.bam	0.8763341783083687	1532767	21213	1836	0.998802166278371	0.9861603231280422	0.7401024615889755
MAG36	SRS1993000.sorted.bam	SRS1993002.sorted.bam	0.8086780961239665	1517977	60485	31018	0.9795662253117142	0.9601542052349937	0.7329610530076967
MAG36	SRS1993000.sorted.bam	SRS1993003.sorted.bam	0.7818865218550541	1573800	57308	29936	0.9809785233193544	0.9635862244249587	0.7599154040038242
MAG36	SRS1993000.sorted.bam	SRS1993004.sorted.bam	0.8877460840314285	1543879	14025	604	0.9996087776308895	0.9909157388629549	0.7454679336751938
MAG36	SRS1993000.sorted.bam	SRS1993006.sorted.bam	0.7876854553734552	1555541	58425	34973	0.9775171467675876	0.9624407199810227	0.7510989753841102
MAG36	SRS1993000.sorted.bam	SRS1993058.sorted.bam	0.8799579059591328	1500887	18440	6765	0.9954926653372306	0.9877139318283122	0.7247090805496809
MAG36	SRS1993000.sorted.bam	SRS1993066.sorted.bam	0.8258484754014009	1477000	58556	45777	0.9690067704807042	0.9603547731888964	0.7131751504089772
MAG36	SRS1993000.sorted.bam	SRS1993106.sorted.bam	0.8802830856800683	1513150	17510	5020	0.9966824174734825	0.9884281135379837	0.7306303174281272
MAG36	SRS1993000.sorted.bam	SRS1993108.sorted.bam	0.8851202529297949	1522815	18209	6690	0.9956068202637878	0.9880425396387611	0.7352970999797201
MAG36	SRS1993000.sorted.bam	SRS1993116.sorted.bam	0.6993032119745792	1215735	47060	34761	0.9714074202025935	0.9612909063241578	0.5870223368195382
MAG36	SRS1993000.sorted.bam	SRS1993132.sorted.bam	0.7704270362653902	1380097	53023	35467	0.9743010817355592	0.9615802367514747	0.6663851628666068
MAG36	SRS1993000.sorted.bam	SRS1993140.sorted.bam	0.8023987674928194	1513507	56762	34410	0.9772647235856854	0.9624963743147538	0.7308026962559512
MAG36	SRS1993000.sorted.bam	SRS1993148.sorted.bam	0.745642243585568	1281287	40944	8910	0.9930460544749147	0.9680446301258032	0.6186743730142635
MAG36	SRS1993000.sorted.bam	SRS1993172.sorted.bam	0.8139121938808841	1563299	55176	4808	0.9969244527118613	0.9647054082424411	0.7548449556257303
MAG36	SRS1993001.sorted.bam	SRS1993002.sorted.bam	0.8607405177188361	1640826	69415	37724	0.9770091405182512	0.9576950877180151	0.7922791667873801
MAG36	SRS1993001.sorted.bam	SRS1993003.sorted.bam	0.8485340775727173	1723918	67843	37127	0.9784635928158996	0.9606460400088636	0.8324004596768741
MAG36	SRS1993001.sorted.bam	SRS1993004.sorted.bam	0.9379959937863795	1664152	20760	3541	0.9978721895596075	0.9875251779885491	0.8035422159129318
MAG36	SRS1993001.sorted.bam	SRS1993006.sorted.bam	0.8510085430820634	1692323	67232	42534	0.9748665000712039	0.9602723593545677	0.817144691987523
MAG36	SRS1993001.sorted.bam	SRS1993058.sorted.bam	0.9207640254527478	1612616	20088	9555	0.9940748448483706	0.9875432216969198	0.7786578594122703
MAG36	SRS1993001.sorted.bam	SRS1993066.sorted.bam	0.8678698487784807	1587640	66718	53741	0.9661503867375476	0.9579766193847472	0.7665981014186246
MAG36	SRS1993001.sorted.bam	SRS1993106.sorted.bam	0.9005373829244812	1600095	29768	8476	0.9947028145203879	0.981396104606289	0.7726120462380855
MAG36	SRS1993001.sorted.bam	SRS1993108.sorted.bam	0.9065330618388019	1611482	31148	11744	0.9927122983688307	0.9806712082418544	0.778110303135653
MAG36	SRS1993001.sorted.bam	SRS1993116.sorted.bam	0.7215174368082792	1301038	53252	40445	0.9689132830862742	0.9590696044235449	0.6282112195922782
MAG36	SRS1993001.sorted.bam	SRS1993132.sorted.bam	0.7983503442291605	1477082	60274	41896	0.9716359687546121	0.959193870076272	0.7132147444254522
MAG36	SRS1993001.sorted.bam	SRS1993140.sorted.bam	0.8516279328160342	1631477	64862	41291	0.9746910315009037	0.9602433868206539	0.7877649660553737
MAG36	SRS1993001.sorted.bam	SRS1993148.sorted.bam	0.7538463511185075	1352364	47574	12028	0.9911059448491678	0.9648216012848612	0.652994176782455
MAG36	SRS1993001.sorted.bam	SRS1993172.sorted.bam	0.8768145134332361	1703218	64778	9153	0.9946260549148729	0.9619672878046146	0.8224053847862406
MAG36	SRS1993002.sorted.bam	SRS1993003.sorted.bam	0.9024377811674933	1844856	46368	6139	0.9966723690087465	0.9748663310307146	0.890795839731147
MAG36	SRS1993002.sorted.bam	SRS1993004.sorted.bam	0.8667287110910548	1645621	70735	40051	0.9756620752895108	0.9570162267010448	0.7945944510434472
MAG36	SRS1993002.sorted.bam	SRS1993006.sorted.bam	0.9233894331246943	1837077	48279	6619	0.9963969937024959	0.9737196644452029	0.8870397195584784
MAG36	SRS1993002.sorted.bam	SRS1993058.sorted.bam	0.8531948250319006	1599414	67204	46907	0.9706723837605523	0.9579821109481348	0.7722832227597995
MAG36	SRS1993002.sorted.bam	SRS1993066.sorted.bam	0.9333027484899773	1717435	5716	2462	0.9985664668531852	0.996671780882537	0.829270118106054
MAG36	SRS1993002.sorted.bam	SRS1993106.sorted.bam	0.8512729392639348	1606547	70829	43516	0.9729133352463389	0.9559122764537856	0.7757274193392628
MAG36	SRS1993002.sorted.bam	SRS1993108.sorted.bam	0.8553235958528188	1617521	72505	50985	0.9684795436968052	0.9551752342009779	0.7810262575928769
MAG36	SRS1993002.sorted.bam	SRS1993116.sorted.bam	0.7504810901225956	1380580	22779	10747	0.9922155905488997	0.9835004128699532	0.6666183812807216
MAG36	SRS1993002.sorted.bam	SRS1993132.sorted.bam	0.8398305941789591	1575055	25577	10705	0.9932034119443448	0.9837612019897718	0.7605213855974351
MAG36	SRS1993002.sorted.bam	SRS1993140.sorted.bam	0.9051538908220355	1752316	46095	10305	0.9941192113751173	0.9736948130360049	0.8461125435775608
MAG36	SRS1993002.sorted.bam	SRS1993148.sorted.bam	0.7573744836786234	1406331	28164	7005	0.9950189535749407	0.9799734201976633	0.6790523510154417
MAG36	SRS1993002.sorted.bam	SRS1993172.sorted.bam	0.9247173912388542	1814083	29961	3732	0.9979427622661147	0.9834842176460503	0.8759369779142645
MAG36	SRS1993003.sorted.bam	SRS1993004.sorted.bam	0.8488620264015466	1722854	68561	39195	0.9772499584990951	0.9602049854485638	0.8318867031704185
MAG36	SRS1993003.sorted.bam	SRS1993006.sorted.bam	0.9681655089726563	1989653	32117	7454	0.9962536180932052	0.9838579893076833	0.9607116300180587
MAG36	SRS1993003.sorted.bam	SRS1993058.sorted.bam	0.8213656120952695	1651900	63968	45674	0.972350626551244	0.9612761063018342	0.7976262904269393
MAG36	SRS1993003.sorted.bam	SRS1993066.sorted.bam	0.8466350814253646	1717709	43768	16036	0.990664309263094	0.9745195490039349	0.8294024200635436
MAG36	SRS1993003.sorted.bam	SRS1993106.sorted.bam	0.8262038435445053	1669740	70327	44006	0.9736449986225401	0.9578814665756346	0.8062404032795434
MAG36	SRS1993003.sorted.bam	SRS1993108.sorted.bam	0.8294984653269956	1679587	70982	50972	0.9696520632750789	0.95773842021878	0.8109950652335565
MAG36	SRS1993003.sorted.bam	SRS1993116.sorted.bam	0.7201855177772013	1431302	31994	8206	0.9942667585177691	0.9776469256662814	0.69110969473979
MAG36	SRS1993003.sorted.bam	SRS1993132.sorted.bam	0.8020582440985281	1626565	36497	7359	0.995475741824028	0.9775619172919618	0.7853931878977509
MAG36	SRS1993003.sorted.bam	SRS1993140.sorted.bam	0.9043819268807471	1851479	28355	6992	0.9962235596515002	0.9846852165214944	0.8939937808422903
MAG36	SRS1993003.sorted.bam	SRS1993148.sorted.bam	0.71979683439998	1448564	38540	7232	0.9950074694663128	0.9733943408782767	0.6994447180616314
MAG36	SRS1993003.sorted.bam	SRS1993172.sorted.bam	0.9440573035391091	1941225	43221	4029	0.9979245064327937	0.9777351929838117	0.9373279833125706
MAG36	SRS1993004.sorted.bam	SRS1993006.sorted.bam	0.8575647313375493	1701178	68579	44670	0.973741724851838	0.9596873460625519	0.8214203629129607
MAG36	SRS1993004.sorted.bam	SRS1993058.sorted.bam	0.9175936198308942	1611700	16936	8272	0.994867531178259	0.9894918409133213	0.7782155652770133
MAG36	SRS1993004.sorted.bam	SRS1993066.sorted.bam	0.8676898680424443	1586175	67844	56388	0.9644503286207385	0.9572279225180071	0.7658907205145291
MAG36	SRS1993004.sorted.bam	SRS1993106.sorted.bam	0.9057931932520393	1602806	27161	11236	0.9929897941485121	0.9830540938828529	0.773921063051057
MAG36	SRS1993004.sorted.bam	SRS1993108.sorted.bam	0.9113288722982061	1615713	27469	13829	0.9914409304127652	0.9829988370459357	0.7801532578149897
MAG36	SRS1993004.sorted.bam	SRS1993116.sorted.bam	0.7178617357710733	1295111	53762	42326	0.9673186313759979	0.9584885002134952	0.6253493447673127
MAG36	SRS1993004.sorted.bam	SRS1993132.sorted.bam	0.7941820941077168	1470323	61124	44065	0.9700303946819848	0.9584281821069248	0.7099511351894235
MAG36	SRS1993004.sorted.bam	SRS1993140.sorted.bam	0.860473223424949	1642592	66633	43811	0.9733281301747482	0.9594342356470749	0.7931318867031704
MAG36	SRS1993004.sorted.bam	SRS1993148.sorted.bam	0.7550605579065882	1353192	47278	13570	0.9899718591301161	0.9650618685301126	0.6533939797780803
MAG36	SRS1993004.sorted.bam	SRS1993172.sorted.bam	0.8764238037524384	1701375	65840	11020	0.9935228859011094	0.961301888178679	0.8215154851232725
MAG36	SRS1993006.sorted.bam	SRS1993058.sorted.bam	0.8327486680551981	1636542	64793	51772	0.9683650037701446	0.9604085932411145	0.7902106208534925
MAG36	SRS1993006.sorted.bam	SRS1993066.sorted.bam	0.8658519975545285	1710781	46065	30893	0.9819421655957133	0.9730737014264246	0.8260572085252678
MAG36	SRS1993006.sorted.bam	SRS1993106.sorted.bam	0.8338188837140829	1651697	70356	49156	0.9702390934899077	0.9574038095364948	0.7975282710934708
MAG36	SRS1993006.sorted.bam	SRS1993108.sorted.bam	0.8370515878994466	1660946	70904	56086	0.9662324964207145	0.9573110745322244	0.8019941864395322
MAG36	SRS1993006.sorted.bam	SRS1993116.sorted.bam	0.718727192842147	1400004	34642	21157	0.9848879003202848	0.9752557849834714	0.6759973346466959
MAG36	SRS1993006.sorted.bam	SRS1993132.sorted.bam	0.80333511386959	1596598	39521	22085	0.9861674635694144	0.975246743388129	0.7709235062915858
MAG36	SRS1993006.sorted.bam	SRS1993140.sorted.bam	0.9312959387283413	1849679	10014	1736	0.9990614587720356	0.9945860876400716	0.8931246438952787
MAG36	SRS1993006.sorted.bam	SRS1993148.sorted.bam	0.7357203184326795	1440337	41081	14763	0.9897503153775817	0.971478202670625	0.695472279359929
MAG36	SRS1993006.sorted.bam	SRS1993172.sorted.bam	0.9501997556535657	1912365	45595	4908	0.9974335443286193	0.9761577941449462	0.9233928209288177
MAG36	SRS1993058.sorted.bam	SRS1993066.sorted.bam	0.864837104094869	1553868	64962	64480	0.9585035537124131	0.9581933600537498	0.7502911608772489
MAG36	SRS1993058.sorted.bam	SRS1993106.sorted.bam	0.8950677097344678	1556214	26814	23360	0.9849892109954029	0.9827697219020006	0.7514239360315207
MAG36	SRS1993058.sorted.bam	SRS1993108.sorted.bam	0.8970614067733649	1566438	27610	26577	0.9830334810570224	0.9823740231020953	0.7563606338905466
MAG36	SRS1993058.sorted.bam	SRS1993116.sorted.bam	0.7083982274331533	1257948	51486	49001	0.9610468795212521	0.959071440154919	0.607405046788539
MAG36	SRS1993058.sorted.bam	SRS1993132.sorted.bam	0.7840636943048747	1428888	58482	51145	0.964206431854701	0.9590716697179905	0.6899440855230756
MAG36	SRS1993058.sorted.bam	SRS1993140.sorted.bam	0.8446294380818885	1588432	63276	50963	0.9679161588283288	0.9601644892573304	0.7669805216753097
MAG36	SRS1993058.sorted.bam	SRS1993148.sorted.bam	0.7501377831137918	1314843	45962	19299	0.9853222019663184	0.9650437352596469	0.6348770171219978
MAG36	SRS1993058.sorted.bam	SRS1993172.sorted.bam	0.8557099768170762	1639676	62016	15779	0.9903767573593808	0.9621778936814346	0.7917238848490116
MAG36	SRS1993066.sorted.bam	SRS1993106.sorted.bam	0.8621924985226722	1558634	68593	59474	0.9618422285154822	0.955991592638169	0.7525924423713919
MAG36	SRS1993066.sorted.bam	SRS1993108.sorted.bam	0.8657800776578599	1567350	70111	68126	0.9565342776023223	0.9552678087217278	0.7568009966103659
MAG36	SRS1993066.sorted.bam	SRS1993116.sorted.bam	0.7770507497285297	1355670	22137	19499	0.985616706130548	0.9836708048418863	0.6545904916417997
MAG36	SRS1993066.sorted.bam	SRS1993132.sorted.bam	0.860881076030243	1538837	25210	19634	0.9872410138305746	0.9836174981495766	0.7430333845158424
MAG36	SRS1993066.sorted.bam	SRS1993140.sorted.bam	0.8796423966633177	1662513	44039	28050	0.9831279514806801	0.9735105830751398	0.8027508184372918
MAG36	SRS1993066.sorted.bam	SRS1993148.sorted.bam	0.7720617685039145	1366097	27574	13281	0.9902781427673145	0.9798154889440501	0.6596252088342942
MAG36	SRS1993066.sorted.bam	SRS1993172.sorted.bam	0.8871347640563126	1709721	28633	9842	0.9942435052268762	0.9832528231214333	0.8255453834342498
MAG36	SRS1993106.sorted.bam	SRS1993108.sorted.bam	0.9434593249371416	1620959	17977	14804	0.9908671348257421	0.988909651632151	0.7826863091616691
MAG36	SRS1993106.sorted.bam	SRS1993116.sorted.bam	0.7117775347882246	1268415	54397	44789	0.9646890016280161	0.9571141936984346	0.6124590781354116
MAG36	SRS1993106.sorted.bam	SRS1993132.sorted.bam	0.7925229476987719	1446710	61482	46278	0.9680115572575015	0.957502194634723	0.6985495070062095
MAG36	SRS1993106.sorted.bam	SRS1993140.sorted.bam	0.8414026864041325	1596389	67772	47683	0.9701307137546049	0.9575466881818905	0.7708225898349605
MAG36	SRS1993106.sorted.bam	SRS1993148.sorted.bam	0.7487401863549568	1322503	47239	15192	0.9885126914645941	0.964280610327538	0.6385756776853917
MAG36	SRS1993106.sorted.bam	SRS1993172.sorted.bam	0.8598684664304508	1657659	64873	6434	0.9961186227082892	0.9608646892997896	0.8004070458035171
MAG36	SRS1993108.sorted.bam	SRS1993116.sorted.bam	0.7225244884709403	1284678	55599	52007	0.9595174822017657	0.9567214508226964	0.6203117304516615
MAG36	SRS1993108.sorted.bam	SRS1993132.sorted.bam	0.8056415007818994	1465780	63240	54418	0.962874374053405	0.9568557355128328	0.7077575301059381
MAG36	SRS1993108.sorted.bam	SRS1993140.sorted.bam	0.8443393431009485	1606504	68488	54932	0.9658064965913561	0.9573682978691619	0.7757066566233064
MAG36	SRS1993108.sorted.bam	SRS1993148.sorted.bam	0.7584970755222566	1339157	48481	18771	0.9859829728702459	0.9637973740196257	0.646617125860687
MAG36	SRS1993108.sorted.bam	SRS1993172.sorted.bam	0.8641284538873925	1667192	67280	14903	0.9910610175672628	0.9596447199842609	0.8050100916456625
MAG36	SRS1993116.sorted.bam	SRS1993132.sorted.bam	0.8059990616459275	1344710	7157	4637	0.9965516728513955	0.9946776628418024	0.6492984133422178
MAG36	SRS1993116.sorted.bam	SRS1993140.sorted.bam	0.7338814591125131	1361012	33030	18209	0.9866209849729466	0.9757312940664741	0.6571698969589864
MAG36	SRS1993116.sorted.bam	SRS1993148.sorted.bam	0.7012501546646756	1162386	23535	10189	0.9912344092237863	0.9797528531830219	0.5612625662716922
MAG36	SRS1993116.sorted.bam	SRS1993172.sorted.bam	0.7384794283019205	1408856	23663	6999	0.9950321395515227	0.9832041031872668	0.6802715570105552
MAG36	SRS1993132.sorted.bam	SRS1993140.sorted.bam	0.8130378235008507	1543690	37256	18568	0.9879716782514624	0.9758656206880916	0.7453766742957576
MAG36	SRS1993132.sorted.bam	SRS1993148.sorted.bam	0.7420916595891585	1294641	26671	9815	0.992418747745514	0.979398922172247	0.6251224034533708
MAG36	SRS1993132.sorted.bam	SRS1993172.sorted.bam	0.8294415718217754	1608018	26574	6458	0.9959838758023853	0.983474065588818	0.776437697366515
MAG36	SRS1993140.sorted.bam	SRS1993148.sorted.bam	0.7442452018788629	1394270	39363	13151	0.9905678240226068	0.9717680219756575	0.6732286506166044
MAG36	SRS1993140.sorted.bam	SRS1993172.sorted.bam	0.9198113984477816	1813259	42358	4416	0.9975646060491082	0.9766398512291956	0.8755391063340769
MAG36	SRS1993148.sorted.bam	SRS1993172.sorted.bam	0.7564119022991762	1447084	15877	357	0.9997532969751584	0.9890282803209766	0.6987300943496442
MAG37	SRS1992995.sorted.bam	SRS1993006.sorted.bam	0.8158023773785729	1354836	7634	5528	0.9959198013634123	0.9943653696831203	0.7909631302345621
MAG38	SRS1992995.sorted.bam	SRS1993002.sorted.bam	0.8489229842510752	1800394	13492	10587	0.994119620483072	0.9925060847792205	0.8275462968282955
MAG38	SRS1992995.sorted.bam	SRS1993006.sorted.bam	0.7984323296809842	1585210	14527	1163	0.9992663432605143	0.9908359144845162	0.728637545556796
MAG38	SRS1993002.sorted.bam	SRS1993006.sorted.bam	0.8374142102610578	1791761	15670	2532	0.99858686510087	0.9912544139536468	0.823578161419869
MAG39	SRS1992995.sorted.bam	SRS1993001.sorted.bam	0.8367236319317337	2158737	44789	39236	0.9818245576001152	0.9792522201639199	0.7335511941113027
MAG39	SRS1992995.sorted.bam	SRS1993004.sorted.bam	0.8360986180323837	2431581	29784	25569	0.9894846192662304	0.9877511791710826	0.8262651476897628
MAG39	SRS1993001.sorted.bam	SRS1993004.sorted.bam	0.8150463342044003	2341616	48625	47086	0.9798916645598595	0.9792344261398965	0.7956945255258664
MAG40	SRS1992995.sorted.bam	SRS1993001.sorted.bam	0.752909920321973	1772969	25080	21164	0.9880629610557207	0.9858542365940972	0.7189987696105984
