#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
ERR675519_12780	5.3511	1729	0.6213	99.4216	1719	58	58	0.6226	5	2.47
ERR675519_12781	4.6674	1729	0.4268	98.4384	1702	48	48	0.4185	4	2.32
ERR675519_12782	7.1163	1729	0.4477	100.0000	1729	74	74	0.4521	6	4.26
ERR675519_12783	4.2892	1729	0.4130	100.0000	1729	44	44	0.4190	4	1.93
ERR675519_12784	63.1684	1728	0.4381	100.0000	1728	659	659	0.4417	66	22.94
ERR675519_12785	15.4473	1728	0.5694	99.9421	1727	162	162	0.5723	15	6.03
ERR675519_12786	11.7575	1728	0.6377	100.0000	1728	131	131	0.6396	13	6.48
ERR675519_12787	7.0503	1728	0.5712	96.5856	1669	76	76	0.5821	7	3.60
ERR675519_12788	5.6956	1728	0.3183	97.6273	1687	58	58	0.3191	5	2.73
ERR675519_12789	4.8791	1728	0.3987	96.7014	1671	50	50	0.3887	5	2.25
ERR675519_12790	6.5567	1728	0.6354	97.6273	1687	72	72	0.6341	6	3.63
ERR675519_12791	2.9167	1728	0.4375	89.6412	1549	30	30	0.4173	3	2.03
ERR675519_12792	888.7035	1727	0.4771	100.0000	1727	9317	9317	0.4880	982	343.36
ERR675519_12793	170.2901	1727	0.4418	100.0000	1727	1775	1775	0.4615	191	57.99
ERR675519_12794	25.8240	1727	0.3891	100.0000	1727	266	266	0.4013	28	9.19
ERR675519_12795	16.6769	1727	0.4505	100.0000	1727	174	174	0.4405	17	5.82
ERR675519_12796	7.9809	1727	0.5825	100.0000	1727	85	85	0.5799	7	3.88
ERR675519_12797	5.5466	1727	0.3596	100.0000	1727	58	58	0.3678	5	2.68
ERR675519_12798	4.6572	1727	0.5732	98.2629	1697	49	49	0.5808	5	2.32
ERR675519_12799	4.4818	1727	0.5947	97.7417	1688	48	48	0.5990	4	1.98
ERR675519_12800	3.6659	1727	0.5501	92.1830	1592	38	38	0.5506	3	2.35
ERR675519_12801	28.8853	1726	0.2990	99.8841	1724	297	297	0.2979	28	11.24
ERR675519_12802	11.6402	1726	0.4589	100.0000	1726	123	123	0.4599	12	4.62
ERR675519_12803	7.0487	1726	0.5394	99.5944	1719	73	73	0.5313	7	3.23
ERR675519_12804	11.4838	1726	0.5991	100.0000	1726	125	125	0.5940	12	5.38
ERR675519_12805	14.4426	1726	0.4988	100.0000	1726	152	152	0.5003	15	4.72
ERR675519_12806	5.3250	1726	0.6020	96.9293	1673	56	56	0.5851	5	2.79
ERR675519_12807	8.6477	1726	0.5446	98.8413	1706	91	91	0.5396	8	5.53
ERR675519_12808	5.7063	1726	0.6396	99.6524	1720	62	62	0.6432	6	2.84
ERR675519_12809	10.7797	1725	0.4800	98.8986	1706	112	112	0.4792	12	4.56
ERR675519_12810	11.4046	1725	0.5304	100.0000	1725	122	122	0.5278	11	5.28
ERR675519_12811	6.7554	1725	0.3183	99.8261	1722	69	69	0.3342	7	2.97
ERR675519_12812	6.3136	1725	0.3612	93.6232	1615	65	65	0.3545	7	3.50
ERR675519_12813	58.0835	1724	0.3944	99.4200	1714	602	602	0.3975	62	20.34
ERR675519_12814	30.7778	1724	0.4791	99.1299	1709	321	321	0.4934	35	13.17
ERR675519_12815	20.2459	1724	0.4954	99.5940	1717	213	213	0.4961	21	9.87
ERR675519_12816	9.0087	1724	0.5470	95.8817	1653	94	94	0.5354	9	5.22
ERR675519_12817	9.1816	1724	0.5070	100.0000	1724	95	95	0.4983	9	4.57
ERR675519_12818	6.6410	1724	0.5035	98.3179	1695	69	69	0.5171	6	3.60
ERR675519_12819	5.0609	1724	0.5986	99.6520	1718	56	56	0.5929	5	2.56
ERR675519_12820	5.2001	1724	0.4617	96.6937	1667	54	54	0.4544	5	2.77
ERR675519_12821	4.5041	1724	0.4797	100.0000	1724	48	48	0.4799	4	2.32
ERR675519_12822	3.7082	1724	0.5621	100.0000	1724	39	39	0.5659	4	1.58
ERR675519_12823	3.4942	1724	0.4130	98.3759	1696	36	36	0.4207	3	1.54
ERR675519_12824	14.2031	1723	0.4324	100.0000	1723	131	131	0.4377	14	4.74
ERR675519_12825	8.7243	1723	0.5287	99.7678	1719	94	94	0.5266	9	3.61
ERR675519_12826	7.4295	1723	0.5839	97.6204	1682	79	79	0.5804	8	3.55
ERR675519_12827	7.8009	1723	0.5305	98.6071	1699	82	82	0.5163	8	3.62
ERR675519_12828	6.3604	1723	0.5723	99.8839	1721	66	66	0.5558	6	3.41
ERR675519_12829	14.7858	1723	0.4945	100.0000	1723	154	154	0.4759	14	6.27
ERR675519_12830	2.6442	1723	0.3552	92.1648	1588	27	27	0.3542	2	1.55
ERR675519_12831	20.5563	1722	0.4443	100.0000	1722	214	214	0.4155	21	9.45
ERR675519_12832	13.2816	1722	0.3217	100.0000	1722	136	136	0.3394	13	6.01
ERR675519_12833	12.6202	1722	0.5796	98.6063	1698	139	139	0.5861	8	12.64
ERR675519_12834	6.0383	1722	0.5116	100.0000	1722	63	63	0.5029	6	2.30
ERR675519_12835	4.2021	1722	0.3672	95.8769	1651	43	43	0.3695	4	2.34
ERR675519_12836	5.3177	1722	0.4855	99.3612	1711	56	56	0.4787	5	3.28
ERR675519_12837	3.8571	1722	0.4013	100.0000	1722	40	40	0.4066	4	1.74
ERR675519_12838	194.2103	1721	0.5328	100.0000	1721	2034	2034	0.5353	217	61.24
ERR675519_12839	18.9309	1721	0.4596	100.0000	1721	195	195	0.4472	20	7.93
ERR675519_12840	6.7408	1721	0.4340	99.4189	1711	70	70	0.4394	6	3.69
ERR675519_12841	4.9157	1721	0.4079	97.0947	1671	51	51	0.3983	5	2.44
ERR675519_12842	4.9535	1721	0.4468	99.0122	1704	51	51	0.4657	5	2.67
ERR675519_12843	4.1139	1721	0.4044	99.3027	1709	42	42	0.3996	4	1.72
ERR675519_12844	3.9500	1721	0.4056	99.0122	1704	40	40	0.4104	4	2.06
ERR675519_12845	15.6715	1720	0.4640	100.0000	1720	161	161	0.4801	17	7.83
ERR675519_12846	21.6471	1720	0.6186	100.0000	1720	235	235	0.6160	22	9.07
ERR675519_12847	6.4331	1720	0.5523	96.6860	1663	68	68	0.5500	5	4.04
ERR675519_12848	10.6093	1720	0.5802	100.0000	1720	114	114	0.5815	11	5.37
ERR675519_12849	14.1227	1720	0.6238	100.0000	1720	153	153	0.6132	14	5.44
ERR675519_12850	16.4029	1720	0.6242	95.9302	1650	181	181	0.6248	14	9.77
ERR675519_12851	6.1012	1720	0.5279	99.8837	1718	63	63	0.5296	6	2.40
ERR675519_12852	5.7000	1720	0.5233	99.7093	1715	60	60	0.5256	6	2.69
ERR675519_12853	5.7616	1720	0.5145	98.9535	1702	60	60	0.5006	6	2.65
ERR675519_12854	4.7337	1720	0.5401	100.0000	1720	50	50	0.5300	5	1.96
ERR675519_12855	83.2856	1719	0.5963	100.0000	1719	889	889	0.5774	77	40.14
ERR675519_12856	34.0750	1719	0.5113	99.1856	1705	358	358	0.5126	29	25.34
ERR675519_12857	83.4985	1719	0.5526	100.0000	1719	899	899	0.5492	81	41.95
ERR675519_12858	17.0535	1719	0.6341	99.8255	1716	184	184	0.6045	18	9.06
ERR675519_12859	25.1792	1719	0.6521	100.0000	1719	274	274	0.6513	27	8.98
ERR675519_12860	19.2088	1719	0.5753	100.0000	1719	197	197	0.5757	20	6.18
ERR675519_12861	12.1385	1719	0.5718	99.0692	1703	130	130	0.5669	13	5.95
ERR675519_12862	12.8249	1719	0.5538	99.7091	1714	134	134	0.5539	13	5.84
ERR675519_12863	5.3514	1719	0.5067	98.5457	1694	57	57	0.5012	5	2.07
ERR675519_12864	5.5393	1719	0.4055	99.8255	1716	58	58	0.4211	5	3.18
ERR675519_12865	4.6097	1719	0.4805	96.2187	1654	49	49	0.4846	5	2.32
ERR675519_12866	4.7307	1719	0.5283	97.4985	1676	49	49	0.5278	5	2.58
ERR675519_12867	13.7806	1718	0.2998	100.0000	1718	140	140	0.3217	15	6.98
ERR675519_12868	5.2346	1718	0.6339	87.3108	1500	57	57	0.6318	4	4.34
ERR675519_12869	8.1310	1718	0.4930	100.0000	1718	85	85	0.4887	8	3.91
ERR675519_12870	4.8073	1718	0.6851	90.6286	1557	52	52	0.6842	5	3.44
ERR675519_12871	6.6624	1718	0.5669	90.6868	1558	70	70	0.5633	7	4.10
ERR675519_12872	5.9488	1718	0.5181	99.4179	1708	63	63	0.5218	5	3.09
ERR675519_12873	4.1292	1718	0.5373	100.0000	1718	43	43	0.5387	4	1.61
ERR675519_12874	131.9557	1717	0.4455	100.0000	1717	1359	1359	0.4581	149	53.42
ERR675519_12875	7.7519	1717	0.2720	98.1363	1685	79	79	0.2673	8	2.97
ERR675519_12876	11.6383	1717	0.6220	97.1462	1668	126	126	0.6068	11	7.60
ERR675519_12877	4.6389	1717	0.4246	99.8253	1714	47	47	0.4234	4	2.05
ERR675519_12878	5.2062	1717	0.5387	95.6319	1642	55	55	0.5562	5	2.97
ERR675519_12879	4.2213	1717	0.4719	97.3791	1672	44	44	0.4801	4	1.75
ERR675519_12880	74.3071	1716	0.4272	100.0000	1716	764	764	0.4259	83	27.92
ERR675519_12881	9.0629	1716	0.2966	99.8834	1714	92	92	0.3050	9	4.65
ERR675519_12882	8.5344	1716	0.6235	95.3380	1636	91	91	0.6116	8	5.11
ERR675519_12883	8.0361	1716	0.5367	99.1259	1701	83	83	0.5288	8	3.40
ERR675519_12884	6.2121	1716	0.4464	96.6783	1659	64	64	0.4426	6	3.27
ERR675519_12885	5.2383	1716	0.4254	98.6597	1693	54	54	0.4222	5	2.42
ERR675519_12886	7.0047	1716	0.5076	99.8252	1713	73	73	0.5191	7	3.85
ERR675519_12887	16.8980	1716	0.6066	100.0000	1716	183	183	0.6181	12	10.97
ERR675519_12888	4.3159	1716	0.4977	99.8834	1714	44	44	0.4945	4	2.05
ERR675519_12889	4.0326	1716	0.5478	100.0000	1716	42	42	0.5474	4	1.79
ERR675519_12890	29.3866	1715	0.4414	100.0000	1715	300	300	0.4341	32	10.22
ERR675519_12891	37.0729	1715	0.4636	100.0000	1715	382	382	0.4602	37	12.63
ERR675519_12892	10.2735	1715	0.5405	100.0000	1715	108	108	0.5461	10	5.29
ERR675519_12893	7.9044	1715	0.5545	98.4840	1689	83	83	0.5403	8	3.97
ERR675519_12894	8.1015	1715	0.3983	99.2420	1702	83	83	0.3967	9	4.28
ERR675519_12895	8.0093	1715	0.5778	100.0000	1715	84	84	0.5807	8	3.23
ERR675519_12896	8.1096	1715	0.5329	88.9796	1526	86	86	0.5151	8	5.18
ERR675519_12897	7.3434	1715	0.5143	100.0000	1715	77	77	0.5054	7	3.23
ERR675519_12898	6.0910	1715	0.6012	100.0000	1715	65	65	0.5888	6	2.55
ERR675519_12899	5.6962	1715	0.4834	99.0671	1699	59	59	0.4946	6	2.57
ERR675519_12900	4.8280	1715	0.3644	100.0000	1715	49	49	0.3645	5	2.10
ERR675519_12901	5.3650	1715	0.4478	98.4257	1688	55	55	0.4589	5	2.76
ERR675519_12902	4.0222	1715	0.6006	91.3703	1567	43	43	0.6344	2	3.77
ERR675519_12903	4.8700	1715	0.5172	99.3003	1703	51	51	0.5075	5	2.46
ERR675519_12904	10.6406	1714	0.4213	99.7083	1709	113	113	0.4169	8	12.49
ERR675519_12905	7.2299	1714	0.3162	97.6663	1674	73	73	0.3382	7	4.43
ERR675519_12906	9.9055	1714	0.5508	97.3162	1668	105	105	0.5701	10	5.08
ERR675519_12907	6.2456	1714	0.4767	93.6989	1606	64	64	0.4690	7	3.41
ERR675519_12908	30.0940	1713	0.5137	99.5914	1706	317	317	0.5226	21	20.86
ERR675519_12909	8.3526	1713	0.3228	100.0000	1713	85	85	0.3196	8	3.33
ERR675519_12910	7.5803	1713	0.5032	100.0000	1713	80	80	0.4975	8	3.15
ERR675519_12911	6.2020	1713	0.6054	98.5406	1688	66	66	0.6002	6	3.27
ERR675519_12912	7.0403	1713	0.6182	100.0000	1713	75	75	0.6246	7	3.17
ERR675519_12913	19.8465	1713	0.6421	99.7665	1709	217	217	0.6387	20	5.81
ERR675519_12914	4.8219	1713	0.4857	99.5330	1705	49	49	0.4800	5	2.21
ERR675519_12915	4.2732	1713	0.3975	100.0000	1713	44	44	0.3846	4	2.19
ERR675519_12916	14.5461	1712	0.4988	100.0000	1712	150	150	0.5181	14	8.00
ERR675519_12917	11.4334	1712	0.4650	97.3715	1667	117	117	0.4834	12	4.59
ERR675519_12918	10.6560	1712	0.4217	99.2407	1699	109	109	0.4390	12	4.73
ERR675519_12919	13.2669	1712	0.4428	100.0000	1712	137	137	0.4535	12	5.57
ERR675519_12920	6.7640	1712	0.3651	97.3715	1667	69	69	0.3764	7	3.34
ERR675519_12921	8.4755	1712	0.5450	97.7220	1673	89	89	0.5401	9	3.73
ERR675519_12922	5.5905	1712	0.4772	98.2477	1682	57	57	0.4678	5	2.87
ERR675519_12923	5.4334	1712	0.4851	97.3131	1666	56	56	0.4966	5	2.87
ERR675519_12924	5.6922	1712	0.6092	98.7734	1691	62	62	0.6016	6	3.12
ERR675519_12925	8.5695	1712	0.4901	98.3645	1684	91	91	0.4848	8	4.29
ERR675519_12926	4.7564	1712	0.5999	96.7290	1656	50	50	0.5885	5	2.39
ERR675519_12927	4.4211	1712	0.4597	99.8832	1710	45	45	0.4636	4	2.03
ERR675519_12928	4.5479	1712	0.4620	97.0794	1662	47	47	0.4440	4	2.16
ERR675519_12929	8.9942	1711	0.6166	92.3437	1580	98	98	0.5954	8	5.95
ERR675519_12930	8.5815	1711	0.5605	100.0000	1711	90	90	0.5528	9	3.14
ERR675519_12931	5.9480	1711	0.5658	98.2466	1681	63	63	0.5730	6	3.28
ERR675519_12932	5.2881	1711	0.5301	99.7662	1707	54	54	0.5238	5	2.82
ERR675519_12933	4.9462	1711	0.3892	99.4155	1701	50	50	0.3778	5	2.10
ERR675519_12934	4.4980	1711	0.5114	100.0000	1711	47	47	0.5125	4	1.60
ERR675519_12935	4.7808	1711	0.5132	97.6622	1671	50	50	0.5259	5	3.10
ERR675519_12936	5.1175	1711	0.5950	70.8942	1213	55	55	0.5850	4	4.93
ERR675519_12937	31.0251	1710	0.5368	100.0000	1710	328	328	0.5342	31	12.93
ERR675519_12938	15.3240	1710	0.5801	99.7076	1705	165	165	0.5878	13	12.09
ERR675519_12939	8.3135	1710	0.5491	99.8830	1708	87	87	0.5391	9	3.72
ERR675519_12940	6.6795	1710	0.4316	99.4737	1701	68	68	0.4312	6	3.25
ERR675519_12941	6.0912	1710	0.3959	94.7953	1621	63	63	0.4134	4	4.40
ERR675519_12942	6.2234	1710	0.3216	99.0058	1693	63	63	0.3235	7	3.71
ERR675519_12943	10.8649	1710	0.5953	98.3041	1681	114	114	0.5677	11	5.59
ERR675519_12944	5.1187	1710	0.3971	94.9123	1623	52	52	0.4079	5	3.23
ERR675519_12945	5.1292	1710	0.5450	96.5497	1651	53	53	0.5385	5	2.70
ERR675519_12946	5.0760	1710	0.5731	100.0000	1710	53	53	0.5874	5	2.04
ERR675519_12947	5.0287	1710	0.5257	100.0000	1710	52	52	0.5141	5	2.59
ERR675519_12948	4.3474	1710	0.4257	95.0292	1625	44	44	0.4301	4	2.57
ERR675519_12949	3.8673	1710	0.2696	98.4795	1684	39	39	0.2764	3	2.09
ERR675519_12950	14.1229	1709	0.4552	100.0000	1709	146	146	0.4685	15	5.92
ERR675519_12951	7.6524	1709	0.4605	98.0690	1676	78	78	0.4608	7	4.24
ERR675519_12952	8.5974	1709	0.4470	99.8245	1706	90	90	0.4487	9	4.16
ERR675519_12953	7.6343	1709	0.6009	98.5957	1685	81	81	0.5826	8	4.01
ERR675519_12954	11.3548	1708	0.5726	100.0000	1708	122	122	0.5700	12	4.90
ERR675519_12955	8.5053	1708	0.5984	100.0000	1708	90	90	0.5946	8	4.05
ERR675519_12956	35.2728	1708	0.6148	100.0000	1708	378	378	0.6190	35	12.65
ERR675519_12957	6.2143	1708	0.4350	93.5012	1597	63	63	0.4111	6	3.96
ERR675519_12958	7.2992	1708	0.5117	99.1803	1694	75	75	0.5075	7	2.80
ERR675519_12959	5.8501	1708	0.3530	97.4824	1665	59	59	0.3619	6	3.41
ERR675519_12960	5.7301	1708	0.3372	100.0000	1708	58	58	0.3412	5	2.67
ERR675519_12961	4.9789	1708	0.5240	94.4379	1613	51	51	0.5330	5	2.39
ERR675519_12962	5.8050	1708	0.5468	99.2974	1696	62	62	0.5688	5	3.14
ERR675519_12963	3.5269	1708	0.4930	95.1991	1626	36	36	0.4871	4	1.75
ERR675519_12964	3.6030	1708	0.4476	90.4567	1545	37	37	0.4475	4	2.07
ERR675519_12965	41.1219	1707	0.4265	100.0000	1707	419	419	0.4328	44	14.60
ERR675519_12966	8.9051	1707	0.5103	98.5354	1682	92	92	0.5091	8	3.94
ERR675519_12967	7.5249	1707	0.3111	90.9783	1553	76	76	0.3123	8	4.59
ERR675519_12968	7.5208	1707	0.3779	97.9496	1672	76	76	0.3860	8	3.53
ERR675519_12969	6.7217	1707	0.6339	100.0000	1707	71	71	0.6309	7	3.55
ERR675519_12970	4.0100	1707	0.4370	96.3679	1645	41	41	0.4257	4	1.98
ERR675519_12971	42.1143	1706	0.4601	100.0000	1706	435	435	0.4646	44	15.48
ERR675519_12972	8.7268	1706	0.6448	96.8933	1653	94	94	0.6242	8	5.33
ERR675519_12973	6.6905	1706	0.4953	100.0000	1706	69	69	0.4946	6	2.76
ERR675519_12974	5.8535	1706	0.3083	99.7655	1702	59	59	0.3205	5	2.91
ERR675519_12975	6.8411	1706	0.5844	100.0000	1706	72	72	0.5892	7	3.43
ERR675519_12976	5.5627	1706	0.2925	96.5416	1647	56	56	0.2960	6	2.85
ERR675519_12977	15.3306	1706	0.5973	97.8898	1670	166	166	0.6063	14	9.06
ERR675519_12978	6.1553	1706	0.4754	99.2966	1694	63	63	0.4739	5	3.49
ERR675519_12979	4.8529	1706	0.6506	93.0246	1587	52	52	0.6490	4	3.14
ERR675519_12980	5.1131	1706	0.5950	99.1208	1691	55	55	0.5812	5	2.18
ERR675519_12981	3.8546	1706	0.3699	98.1243	1674	39	39	0.3705	4	2.04
ERR675519_12982	3.4308	1706	0.5034	92.4385	1577	35	35	0.5042	3	1.94
ERR675519_12983	3.6295	1706	0.4525	95.0176	1621	37	37	0.4532	4	1.90
ERR675519_12984	3.8834	1706	0.5469	95.6038	1631	40	40	0.5458	4	2.19
ERR675519_12985	26.8663	1705	0.5173	98.8270	1685	286	286	0.5192	24	13.27
ERR675519_12986	13.2076	1705	0.2886	100.0000	1705	133	133	0.3070	13	6.99
ERR675519_12987	6.6733	1705	0.3103	97.5367	1663	67	67	0.3204	7	2.96
ERR675519_12988	7.2979	1705	0.4528	100.0000	1705	74	74	0.4570	7	3.24
ERR675519_12989	7.0106	1705	0.3132	99.9413	1704	71	71	0.3200	7	3.40
ERR675519_12990	11.0786	1705	0.4739	98.4164	1678	114	114	0.4760	11	6.56
ERR675519_12991	5.7279	1705	0.5372	98.9443	1687	60	60	0.5230	5	4.05
ERR675519_12992	6.7859	1705	0.6305	98.6510	1682	74	74	0.6364	7	3.97
ERR675519_12993	5.6669	1705	0.5413	98.8270	1685	60	60	0.5412	5	2.81
ERR675519_12994	4.5331	1705	0.3771	97.8886	1669	46	46	0.3782	4	2.01
ERR675519_12995	19.4707	1704	0.6209	100.0000	1704	210	210	0.6240	18	10.32
ERR675519_12996	8.5634	1704	0.5469	100.0000	1704	92	92	0.5514	9	3.24
ERR675519_12997	8.3885	1704	0.5452	98.5329	1679	86	86	0.5200	9	4.68
ERR675519_12998	6.2876	1704	0.4754	97.4765	1661	65	65	0.4853	6	3.76
ERR675519_12999	7.2958	1704	0.5364	95.0704	1620	75	75	0.5237	8	3.19
ERR675519_13000	6.1649	1704	0.2717	99.7653	1700	62	62	0.2759	6	3.36
ERR675519_13001	6.8656	1704	0.3498	100.0000	1704	69	69	0.3567	6	4.08
ERR675519_13002	5.2236	1704	0.4478	97.4765	1661	53	53	0.4521	5	2.44
ERR675519_13003	4.5980	1704	0.3157	100.0000	1704	47	47	0.3166	4	2.36
ERR675519_13004	4.7670	1704	0.4677	97.9460	1669	49	49	0.4775	5	2.31
ERR675519_13005	13.5214	1703	0.5038	100.0000	1703	141	141	0.5156	12	6.87
ERR675519_13006	7.9360	1703	0.4422	97.5338	1661	83	83	0.4674	8	3.71
ERR675519_13007	7.1580	1703	0.4727	100.0000	1703	74	74	0.4850	7	3.22
ERR675519_13008	9.6753	1703	0.2989	98.4146	1676	98	98	0.3176	9	5.93
ERR675519_13009	5.8532	1703	0.5960	91.3682	1556	62	62	0.5723	5	3.86
ERR675519_13010	4.5490	1703	0.5093	93.3647	1590	47	47	0.5100	4	2.78
ERR675519_13011	4.3987	1703	0.5120	99.8826	1701	45	45	0.5073	4	1.74
ERR675519_13012	4.3453	1703	0.5999	96.1832	1638	45	45	0.6022	4	2.01
ERR675519_13013	4.4709	1703	0.5161	95.3024	1623	46	46	0.5088	5	2.23
ERR675519_13014	3.8843	1703	0.4128	96.8291	1649	39	39	0.4082	4	2.06
ERR675519_13015	26.0123	1702	0.4941	99.9412	1701	267	267	0.5089	28	10.06
ERR675519_13016	36.0118	1702	0.5458	100.0000	1702	380	380	0.5265	36	16.16
ERR675519_13017	32.3055	1702	0.5353	100.0000	1702	346	346	0.5584	27	22.62
ERR675519_13018	14.1122	1702	0.3079	100.0000	1702	142	142	0.3201	14	5.20
ERR675519_13019	6.8455	1702	0.5400	95.4759	1625	71	71	0.5395	7	3.58
ERR675519_13020	7.0582	1702	0.2791	100.0000	1702	71	71	0.2904	7	3.41
ERR675519_13021	5.2644	1702	0.4149	98.5311	1677	53	53	0.4219	5	2.61
ERR675519_13022	4.5182	1702	0.5546	95.3584	1623	47	47	0.5246	4	2.45
ERR675519_13023	4.0676	1702	0.5200	96.2397	1638	43	43	0.5271	4	2.09
ERR675519_13024	4.2979	1702	0.4900	98.0611	1669	44	44	0.4800	4	2.19
ERR675519_13025	3.3860	1702	0.4918	96.0047	1634	35	35	0.4929	2	2.80
ERR675519_13026	4.1058	1702	0.4248	98.8249	1682	42	42	0.4320	4	2.13
ERR675519_13027	3.5981	1702	0.5253	93.4783	1591	37	37	0.5384	4	1.97
ERR675519_13028	3.6710	1702	0.4154	99.4712	1693	37	37	0.4377	3	1.63
ERR675519_13029	9.9600	1701	0.2845	99.2945	1689	100	100	0.2983	10	5.80
ERR675519_13030	40.7043	1701	0.6455	100.0000	1701	434	434	0.6274	38	26.91
ERR675519_13031	26.6414	1701	0.6020	100.0000	1701	279	279	0.5856	25	15.99
ERR675519_13032	9.1805	1701	0.5309	99.6473	1695	94	94	0.5150	9	4.29
ERR675519_13033	7.0470	1701	0.4685	100.0000	1701	71	71	0.4679	7	2.87
ERR675519_13034	9.2058	1701	0.4339	100.0000	1701	95	95	0.4479	8	5.57
ERR675519_13035	5.9318	1701	0.5832	100.0000	1701	62	62	0.5792	5	2.94
ERR675519_13036	4.5626	1701	0.4897	99.4121	1691	47	47	0.4834	4	1.89
ERR675519_13037	4.1746	1701	0.5409	98.4127	1674	43	43	0.5289	4	1.75
ERR675519_13038	4.2728	1701	0.4803	99.2357	1688	44	44	0.4838	4	1.75
ERR675519_13039	3.8801	1701	0.5168	91.1817	1551	40	40	0.5140	4	2.37
ERR675519_13040	3.1869	1701	0.4157	98.2951	1672	32	32	0.4127	3	1.44
ERR675519_13041	31.9088	1700	0.4806	100.0000	1700	326	326	0.4815	33	11.89
ERR675519_13042	9.1000	1700	0.3841	98.4706	1674	92	92	0.4074	10	4.95
ERR675519_13043	17.5971	1700	0.6324	98.8824	1681	189	189	0.6315	18	10.16
ERR675519_13044	18.2512	1700	0.5388	100.0000	1700	191	191	0.5453	19	7.19
ERR675519_13045	9.0059	1700	0.6800	100.0000	1700	98	98	0.6747	8	4.86
ERR675519_13046	8.1847	1700	0.4953	99.9412	1699	83	83	0.4962	8	4.70
ERR675519_13047	6.8253	1700	0.4924	88.4706	1504	70	70	0.4996	7	3.98
ERR675519_13048	11.0147	1700	0.4635	95.8235	1629	115	115	0.4898	11	7.40
ERR675519_13049	5.8424	1700	0.4741	99.4706	1691	59	59	0.4689	6	2.38
ERR675519_13050	4.7182	1700	0.5088	97.2941	1654	49	49	0.5119	5	2.01
ERR675519_13051	3.1935	1700	0.5266	93.4118	1588	33	33	0.5296	3	2.01
ERR675519_13052	7.1318	1699	0.6498	99.7646	1695	77	77	0.6458	7	3.56
ERR675519_13053	5.8052	1699	0.4626	100.0000	1699	59	59	0.4537	6	2.73
ERR675519_13054	7.9082	1699	0.6027	100.0000	1699	84	84	0.5899	7	4.42
ERR675519_13055	4.2501	1699	0.4709	97.8222	1662	43	43	0.4792	4	2.00
ERR675519_13056	4.1489	1699	0.4654	98.0577	1666	42	42	0.4733	4	2.02
ERR675519_13057	4.2490	1699	0.5933	100.0000	1699	44	44	0.5905	4	2.09
ERR675519_13058	5.3216	1698	0.4240	100.0000	1698	54	54	0.4247	5	2.62
ERR675519_13059	5.2974	1698	0.5698	94.4641	1604	55	55	0.5542	5	2.91
ERR675519_13060	4.4711	1698	0.5224	92.2850	1567	46	46	0.5274	4	2.43
ERR675519_13061	4.1796	1698	0.4588	96.4664	1638	42	42	0.4681	4	2.22
ERR675519_13062	70.6358	1697	0.5498	100.0000	1697	741	741	0.5528	80	25.50
ERR675519_13063	9.0059	1697	0.4219	100.0000	1697	92	92	0.4306	9	3.46
ERR675519_13064	8.2487	1697	0.2734	100.0000	1697	83	83	0.2895	8	4.70
ERR675519_13065	6.9045	1697	0.4054	98.9393	1679	70	70	0.3934	7	3.49
ERR675519_13066	4.8438	1697	0.4455	99.7643	1693	50	50	0.4413	5	2.19
ERR675519_13067	4.6075	1697	0.5021	96.9358	1645	47	47	0.4985	4	2.40
ERR675519_13068	3.8521	1697	0.5905	93.7537	1591	40	40	0.5916	4	2.20
ERR675519_13069	4.8309	1697	0.6488	99.0572	1681	54	54	0.6453	5	2.42
ERR675519_13070	54.9741	1696	0.5879	100.0000	1696	587	587	0.5897	54	21.79
ERR675519_13071	10.2665	1696	0.4935	99.3514	1685	105	105	0.4949	10	5.08
ERR675519_13072	10.8892	1696	0.3042	100.0000	1696	110	110	0.3061	12	4.18
ERR675519_13073	7.9092	1696	0.3025	99.5873	1689	79	79	0.3121	8	3.88
ERR675519_13074	8.7482	1696	0.3703	100.0000	1696	88	88	0.3838	9	3.49
ERR675519_13075	6.2070	1696	0.4683	97.3467	1651	64	64	0.4670	6	2.91
ERR675519_13076	6.7594	1696	0.5637	97.3467	1651	70	70	0.5536	7	2.65
ERR675519_13077	4.5029	1696	0.2852	95.4009	1618	45	45	0.2947	4	2.92
ERR675519_13078	3.9988	1696	0.5439	96.6981	1640	41	41	0.5425	4	1.93
ERR675519_13079	5.2017	1696	0.4888	100.0000	1696	53	53	0.4805	5	2.25
ERR675519_13080	2.9935	1696	0.4469	98.9387	1678	31	31	0.4367	3	1.47
ERR675519_13081	39.5386	1695	0.4106	100.0000	1695	402	402	0.4156	39	15.52
ERR675519_13082	9.2130	1695	0.2791	95.4572	1618	92	92	0.2961	9	5.01
ERR675519_13083	5.5752	1695	0.3552	96.4012	1634	57	57	0.3632	5	3.09
ERR675519_13084	171.8064	1694	0.4740	100.0000	1694	1752	1752	0.4914	193	57.05
ERR675519_13085	7.5472	1694	0.5189	100.0000	1694	79	79	0.5166	8	3.24
ERR675519_13086	11.8566	1694	0.5455	100.0000	1694	122	122	0.5387	12	5.82
ERR675519_13087	5.4675	1694	0.3111	100.0000	1694	55	55	0.3168	5	2.63
ERR675519_13088	4.5460	1694	0.4294	98.2881	1665	46	46	0.4267	4	2.31
