#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
SRS1992958_2252	6.8896	1413	0.5534	100.0000	1413	36	43	0.5461	7	1.98
SRS1992958_2253	9.3152	1412	0.5321	99.2918	1402	61	45	0.5028	10	4.33
SRS1992958_2254	781.1213	1410	0.3950	100.0000	1410	4398	4677	0.3875	734	202.01
SRS1992958_2255	107.8624	1410	0.4624	100.0000	1410	618	609	0.4589	108	19.84
SRS1992958_2256	7.4126	1408	0.5987	100.0000	1408	41	45	0.5951	7	2.65
SRS1992958_2257	7.7592	1408	0.5422	100.0000	1408	43	47	0.5402	8	2.70
SRS1992958_2258	7.7138	1408	0.3523	100.0000	1408	43	49	0.3527	7	2.71
SRS1992958_2259	6.1165	1408	0.5248	89.4886	1260	41	33	0.5326	6	3.24
SRS1992958_2260	7.8976	1406	0.5135	100.0000	1406	45	45	0.5103	8	2.46
SRS1992958_2261	6.9011	1406	0.5716	99.2888	1396	39	44	0.5726	7	2.03
SRS1992958_2262	25.4221	1405	0.3929	100.0000	1405	154	149	0.3913	27	8.33
SRS1992958_2263	6.2690	1405	0.6465	90.3915	1270	36	37	0.6377	6	2.82
SRS1992958_2264	278.7265	1404	0.5078	100.0000	1404	1593	1607	0.5037	285	53.62
SRS1992958_2265	13.1724	1404	0.4523	100.0000	1404	81	73	0.4542	13	4.57
SRS1992958_2266	6.7607	1404	0.3099	99.2877	1394	39	39	0.3076	7	2.63
SRS1992958_2267	8.1205	1403	0.3812	99.2872	1393	46	49	0.3836	8	3.19
SRS1992958_2268	7.7953	1402	0.5585	100.0000	1402	48	43	0.5439	7	3.15
SRS1992958_2269	14.2129	1400	0.4343	100.0000	1400	83	88	0.4329	12	5.54
SRS1992958_2270	6.8629	1400	0.3393	100.0000	1400	41	37	0.3524	6	2.58
SRS1992958_2271	7.1350	1400	0.5266	100.0000	1400	45	38	0.5286	7	2.28
SRS1992958_2272	5.5407	1400	0.5593	89.7857	1257	29	36	0.5630	6	2.65
SRS1992958_2273	7.9692	1398	0.5880	100.0000	1398	46	44	0.5859	8	2.65
SRS1992958_2274	6.3412	1398	0.5684	100.0000	1398	37	36	0.5644	6	1.85
SRS1992958_2275	5.6660	1398	0.3512	100.0000	1398	34	32	0.3545	5	1.75
SRS1992958_2276	7.4242	1398	0.5817	90.6295	1267	45	41	0.5777	8	3.16
SRS1992958_2277	8.8146	1397	0.5011	100.0000	1397	52	53	0.4929	9	2.37
SRS1992958_2278	13.1693	1394	0.4189	100.0000	1394	69	80	0.4234	14	4.66
SRS1992958_2279	7.4577	1394	0.5423	100.0000	1394	43	43	0.5318	7	2.88
SRS1992958_2280	12.0093	1393	0.5539	100.0000	1393	67	76	0.5644	11	6.29
SRS1992958_2281	10.8708	1393	0.5370	100.0000	1393	69	60	0.5331	10	2.90
SRS1992958_2282	5.8902	1393	0.2993	98.5642	1373	30	39	0.3058	6	2.06
SRS1992958_2283	7.7421	1392	0.3497	90.8046	1264	43	44	0.3690	9	4.11
SRS1992958_2284	7.7772	1387	0.5090	100.0000	1387	43	48	0.5051	8	2.31
SRS1992958_2285	51.4791	1386	0.4076	100.0000	1386	304	278	0.4031	50	10.36
SRS1992958_2286	7.0924	1386	0.5635	100.0000	1386	42	39	0.5546	7	1.99
SRS1992958_2287	9.8513	1385	0.3891	99.2780	1375	58	55	0.3898	10	3.31
SRS1992958_2288	6.8643	1385	0.5892	100.0000	1385	33	45	0.5849	7	1.86
SRS1992958_2289	844.4025	1384	0.4422	100.0000	1384	4940	4784	0.4421	849	102.29
SRS1992958_2290	9.2493	1384	0.5407	86.0549	1191	49	58	0.5492	9	5.24
SRS1992958_2291	8.8858	1384	0.5434	100.0000	1384	60	44	0.5305	8	4.00
SRS1992958_2292	7.4226	1382	0.5564	100.0000	1382	42	42	0.5500	7	2.37
SRS1992958_2293	7.6821	1381	0.3476	100.0000	1381	39	46	0.3513	8	1.76
SRS1992958_2294	6.4881	1381	0.5908	99.2759	1371	38	37	0.5885	6	2.32
SRS1992958_2295	8.5862	1380	0.3540	99.2754	1370	47	50	0.3521	9	2.73
SRS1992958_2296	67.6882	1379	0.5888	100.0000	1379	1173	1034	0.4259	17	268.79
SRS1992958_2297	7.5482	1379	0.3828	100.0000	1379	38	47	0.3893	7	2.36
SRS1992958_2298	5.8200	1378	0.5418	98.1858	1353	33	33	0.5381	6	2.01
SRS1992958_2299	6.0123	1378	0.5870	99.2743	1368	35	38	0.5912	6	1.81
SRS1992958_2300	8.9245	1377	0.4611	100.0000	1377	55	46	0.4563	9	2.70
SRS1992958_2301	8.2404	1377	0.4473	100.0000	1377	47	44	0.4446	8	3.55
SRS1992958_2302	8.4404	1376	0.5378	100.0000	1376	46	52	0.5424	9	2.51
SRS1992958_2303	7.2936	1376	0.5139	100.0000	1376	46	38	0.5200	7	2.28
SRS1992958_2304	8.9135	1375	0.3156	100.0000	1375	45	61	0.3163	9	4.01
SRS1992958_2305	6.4422	1375	0.3473	94.0364	1293	36	37	0.3555	7	2.99
SRS1992958_2306	6.9433	1375	0.6022	99.4182	1367	39	43	0.5993	7	2.12
SRS1992958_2307	130.9526	1372	0.4031	100.0000	1372	706	787	0.4054	135	19.55
SRS1992958_2308	6.4147	1372	0.5078	93.5860	1284	35	37	0.5104	6	2.90
SRS1992958_2309	7.2137	1371	0.5569	100.0000	1371	44	41	0.5559	7	1.99
SRS1992958_2310	7.9599	1370	0.3277	100.0000	1370	44	44	0.3253	7	2.94
SRS1992958_2311	6.4109	1370	0.5956	100.0000	1370	39	34	0.6023	6	2.30
SRS1992958_2312	432.3099	1368	0.4942	100.0000	1368	2501	2357	0.4942	440	88.87
SRS1992958_2313	9.0358	1368	0.5439	100.0000	1368	56	47	0.5289	8	3.44
SRS1992958_2314	7.4389	1367	0.3685	100.0000	1367	41	40	0.3710	7	3.04
SRS1992958_2315	292.8243	1366	0.4707	100.0000	1366	1634	1758	0.4690	281	61.03
SRS1992958_2316	7.9238	1365	0.5641	100.0000	1365	44	44	0.5695	8	2.66
SRS1992958_2317	6.7287	1364	0.3021	99.2669	1354	41	35	0.3068	6	2.99
SRS1992958_2318	6.9677	1363	0.3573	100.0000	1363	35	42	0.3550	7	1.76
SRS1992958_2319	9.0323	1363	0.5986	95.5979	1303	51	59	0.5988	9	3.51
SRS1992958_2320	8.4369	1362	0.4149	100.0000	1362	44	50	0.4180	9	2.59
SRS1992958_2321	8.0301	1361	0.4071	100.0000	1361	48	42	0.4068	8	2.51
SRS1992958_2322	7.6863	1361	0.5709	100.0000	1361	46	42	0.5734	7	3.13
SRS1992958_2323	6.3409	1361	0.6373	100.0000	1361	37	34	0.6383	6	2.21
SRS1992958_2324	19.3529	1360	0.5346	100.0000	1360	127	119	0.5218	18	6.74
SRS1992958_2325	9.6078	1359	0.5389	100.0000	1359	52	55	0.5365	10	3.51
SRS1992958_2326	6.7222	1357	0.6308	100.0000	1357	34	42	0.6338	7	1.59
SRS1992958_2327	6.9727	1357	0.5623	100.0000	1357	42	39	0.5578	7	1.94
SRS1992958_2328	6.8931	1356	0.5007	100.0000	1356	40	41	0.5163	6	3.55
SRS1992958_2329	6.8081	1355	0.3271	99.2620	1345	37	39	0.3261	6	2.73
SRS1992958_2330	7.0775	1355	0.3852	100.0000	1355	38	39	0.3776	7	2.27
SRS1992958_2331	6.2605	1355	0.3442	100.0000	1355	35	38	0.3497	6	2.27
SRS1992958_2332	6.1808	1355	0.5697	100.0000	1355	35	36	0.5627	6	1.82
SRS1992958_2333	7.7256	1352	0.3913	100.0000	1352	42	47	0.3900	7	2.72
SRS1992958_2334	9.8786	1351	0.5529	100.0000	1351	60	50	0.5528	10	2.65
SRS1992958_2335	7.2881	1350	0.5793	100.0000	1350	42	38	0.5912	8	2.46
SRS1992958_2336	8.1519	1350	0.5644	100.0000	1350	49	40	0.5628	8	2.61
SRS1992958_2337	10.3647	1349	0.3714	100.0000	1349	66	57	0.3845	9	6.57
SRS1992958_2338	8.3338	1348	0.5703	99.3323	1339	48	48	0.5609	7	4.37
SRS1992958_2339	28.3019	1345	0.4610	100.0000	1345	178	152	0.5151	12	23.91
SRS1992958_2340	6.3383	1345	0.5970	100.0000	1345	32	37	0.6020	6	2.00
SRS1992958_2341	167.0528	1344	0.4048	100.0000	1344	928	897	0.4095	182	61.66
SRS1992958_2342	278.4427	1344	0.3891	100.0000	1344	1498	1527	0.3900	274	56.05
SRS1992958_2343	7.7277	1344	0.5424	100.0000	1344	38	46	0.5327	7	2.40
SRS1992958_2344	7.0678	1343	0.3299	100.0000	1343	42	34	0.3341	7	2.00
SRS1992958_2345	7.8354	1343	0.5354	100.0000	1343	44	42	0.5195	7	3.73
SRS1992958_2346	9.2264	1343	0.5510	99.6277	1338	57	49	0.5394	9	3.22
SRS1992958_2347	11.1416	1342	0.3897	100.0000	1342	53	67	0.3888	12	4.11
SRS1992958_2348	7.7072	1342	0.3940	100.0000	1342	46	39	0.3983	8	2.48
SRS1992958_2349	9.1677	1342	0.5165	100.0000	1342	55	51	0.5126	7	4.75
SRS1992958_2350	7.9597	1340	0.3246	100.0000	1340	43	44	0.3216	8	2.67
SRS1992958_2351	5.1090	1339	0.3134	100.0000	1339	27	28	0.3145	5	1.89
SRS1992958_2352	16.7758	1338	0.3969	100.0000	1338	93	100	0.3955	18	5.62
SRS1992958_2353	6.5650	1338	0.3371	100.0000	1338	33	38	0.3389	6	1.80
SRS1992958_2354	5.9200	1338	0.5663	99.2526	1328	34	34	0.5584	6	1.55
SRS1992958_2355	343.3829	1337	0.5632	100.0000	1337	2010	1957	0.5563	344	47.61
SRS1992958_2356	5.6799	1337	0.3186	100.0000	1337	32	31	0.3118	5	1.89
SRS1992958_2357	9.7335	1336	0.3413	100.0000	1336	52	53	0.3540	10	3.32
SRS1992958_2358	6.6407	1336	0.3855	100.0000	1336	38	35	0.3764	7	2.43
SRS1992958_2359	19.8749	1335	0.5446	100.0000	1335	107	112	0.5404	20	5.81
SRS1992958_2360	8.0315	1335	0.5790	100.0000	1335	40	51	0.5794	8	2.25
SRS1992958_2361	7.0585	1334	0.5210	100.0000	1334	36	41	0.5110	7	1.75
SRS1992958_2362	6.7736	1334	0.3591	100.0000	1334	37	36	0.3553	6	2.59
SRS1992958_2363	6.8920	1333	0.5596	100.0000	1333	36	39	0.5626	6	2.14
SRS1992958_2364	106.8769	1332	0.5158	100.0000	1332	634	658	0.4912	98	60.58
SRS1992958_2365	10.4331	1330	0.4008	100.0000	1330	59	52	0.4065	11	3.77
SRS1992958_2366	9.1000	1330	0.3629	100.0000	1330	47	51	0.3634	9	2.82
SRS1992958_2367	8.6376	1330	0.4008	100.0000	1330	45	49	0.4089	8	3.05
SRS1992958_2368	9.1068	1329	0.5327	100.0000	1329	51	49	0.5394	9	2.83
SRS1992958_2369	7.7208	1329	0.3935	100.0000	1329	43	42	0.3861	8	2.10
SRS1992958_2370	6.3687	1329	0.6058	100.0000	1329	32	37	0.6136	6	2.43
SRS1992958_2371	6.4179	1328	0.3149	100.0000	1328	30	39	0.3200	6	2.19
SRS1992958_2372	7.1574	1328	0.5166	100.0000	1328	43	37	0.5150	7	2.57
SRS1992958_2373	12.2645	1327	0.5644	100.0000	1327	65	72	0.5682	13	4.02
SRS1992958_2374	9.7332	1327	0.5368	99.3971	1319	48	59	0.5333	9	3.65
SRS1992958_2375	5.9578	1326	0.5532	100.0000	1326	31	34	0.5504	6	1.84
SRS1992958_2376	12.7118	1322	0.5809	100.0000	1322	71	66	0.5747	12	5.45
SRS1992958_2377	6.5809	1322	0.5427	99.2436	1312	36	37	0.5463	6	3.05
SRS1992958_2378	9.8215	1322	0.5404	100.0000	1322	53	54	0.5367	10	2.93
SRS1992958_2379	7.3997	1321	0.3776	99.2430	1311	41	39	0.3852	7	2.64
SRS1992958_2380	8.2173	1321	0.5751	99.8486	1319	41	49	0.5491	7	4.17
SRS1992958_2381	6.4603	1321	0.5713	100.0000	1321	39	31	0.5724	6	2.65
SRS1992958_2382	12.9871	1319	0.4602	100.0000	1319	73	68	0.4700	10	9.55
SRS1992958_2383	8.8445	1318	0.3505	100.0000	1318	47	47	0.3625	9	3.65
SRS1992958_2384	9.9158	1318	0.5941	100.0000	1318	53	54	0.5900	9	3.37
SRS1992958_2385	6.8746	1316	0.3640	100.0000	1316	34	40	0.3597	6	2.81
SRS1992958_2386	6.7720	1316	0.5153	99.2401	1306	37	41	0.5118	6	2.47
SRS1992958_2387	8.2070	1314	0.3950	100.0000	1314	46	46	0.4084	8	2.78
SRS1992958_2388	29.7022	1313	0.3747	100.0000	1313	175	146	0.3771	32	7.98
SRS1992958_2389	6.9177	1313	0.5903	100.0000	1313	35	39	0.5862	7	1.97
SRS1992958_2390	5.4006	1313	0.3162	99.2384	1303	32	30	0.3102	5	1.76
SRS1992958_2391	9.8300	1312	0.5229	100.0000	1312	48	56	0.5239	9	3.81
SRS1992958_2392	8.4253	1312	0.5253	100.0000	1312	45	45	0.5188	8	3.41
SRS1992958_2393	5.8620	1312	0.3971	100.0000	1312	30	32	0.4045	6	1.88
SRS1992958_2394	8.9100	1311	0.5419	100.0000	1311	49	50	0.5455	9	3.06
SRS1992958_2395	156.9817	1310	0.4817	100.0000	1310	809	918	0.4786	155	36.63
SRS1992958_2396	7.1435	1310	0.5626	100.0000	1310	37	40	0.5632	7	1.76
SRS1992958_2397	8.0878	1310	0.5277	99.2366	1300	46	43	0.5247	8	2.28
SRS1992958_2398	9.8098	1309	0.3667	100.0000	1309	51	55	0.3668	10	3.09
SRS1992958_2399	7.0649	1309	0.6243	99.2361	1299	40	37	0.6171	7	2.74
SRS1992958_2400	790.0574	1307	0.4652	100.0000	1307	4731	4826	0.4675	747	169.59
SRS1992958_2401	11.7090	1306	0.4074	100.0000	1306	64	59	0.4172	11	4.15
SRS1992958_2402	8.0865	1306	0.3170	100.0000	1306	44	41	0.3160	8	2.94
SRS1992958_2403	9.1049	1306	0.5184	100.0000	1306	55	45	0.5241	9	2.84
SRS1992958_2404	10.2398	1305	0.6253	100.0000	1305	55	53	0.6197	10	3.53
SRS1992958_2405	8.8920	1305	0.5479	100.0000	1305	48	47	0.5358	8	3.97
SRS1992958_2406	9.2352	1305	0.5212	100.0000	1305	52	56	0.5215	9	4.57
SRS1992958_2407	8.6460	1305	0.3861	99.2337	1295	44	52	0.3827	9	3.43
SRS1992958_2408	50.7002	1304	0.5330	100.0000	1304	165	389	0.5481	18	92.38
SRS1992958_2409	10.8834	1304	0.5514	100.0000	1304	59	60	0.5390	10	4.03
SRS1992958_2410	8.0054	1303	0.3469	100.0000	1303	41	43	0.3472	8	2.66
SRS1992958_2411	8.5150	1303	0.4735	100.0000	1303	43	47	0.4768	8	2.50
SRS1992958_2412	16.4178	1302	0.5645	100.0000	1302	95	98	0.5504	16	6.21
SRS1992958_2413	6.9023	1300	0.3705	100.0000	1300	37	37	0.3749	7	2.20
SRS1992958_2414	6.8354	1300	0.5185	100.0000	1300	37	35	0.5108	7	2.24
SRS1992958_2415	11.9731	1299	0.3472	100.0000	1299	70	57	0.3657	13	4.88
SRS1992958_2416	8.6667	1299	0.3965	100.0000	1299	47	46	0.3941	9	2.58
SRS1992958_2417	9.1663	1299	0.5135	100.0000	1299	53	47	0.5105	9	2.61
SRS1992958_2418	7.8737	1298	0.5686	100.0000	1298	43	40	0.5613	8	2.44
SRS1992958_2419	8.0054	1297	0.6276	100.0000	1297	44	41	0.6186	8	3.17
SRS1992958_2420	6.0208	1297	0.3489	99.2290	1287	31	33	0.3443	6	1.94
SRS1992958_2421	6.8400	1294	0.5116	100.0000	1294	37	36	0.5120	7	1.93
SRS1992958_2422	6.6017	1293	0.5846	99.2266	1283	39	32	0.5858	7	1.88
SRS1992958_2423	8.3155	1293	0.5534	99.2266	1283	47	43	0.5624	8	3.38
SRS1992958_2424	7.5252	1291	0.5600	100.0000	1291	41	39	0.5583	7	2.38
SRS1992958_2425	10.1263	1291	0.3873	100.0000	1291	54	57	0.3772	9	4.13
SRS1992958_2426	7.0877	1289	0.6043	100.0000	1289	38	37	0.5956	7	2.49
SRS1992958_2427	8.5660	1288	0.3874	100.0000	1288	42	49	0.3987	9	3.13
SRS1992958_2428	9.3160	1288	0.4433	100.0000	1288	47	51	0.4405	9	3.08
SRS1992958_2429	932.6814	1287	0.5167	100.0000	1287	4998	4967	0.5165	938	91.72
SRS1992958_2430	8.8112	1287	0.4802	100.0000	1287	46	46	0.4769	9	2.93
SRS1992958_2431	7.9751	1287	0.3955	100.0000	1287	44	39	0.3933	8	1.69
SRS1992958_2432	5.8485	1287	0.5984	100.0000	1287	29	34	0.5966	5	2.28
SRS1992958_2433	7.4115	1283	0.4895	100.0000	1283	41	37	0.4854	7	2.70
SRS1992958_2434	7.4513	1283	0.5734	99.2206	1273	40	42	0.5760	7	2.87
SRS1992958_2435	9.6115	1282	0.3385	100.0000	1282	57	43	0.3331	9	3.02
SRS1992958_2436	6.9384	1282	0.3601	100.0000	1282	38	34	0.3565	7	2.28
SRS1992958_2437	8.7580	1281	0.3333	100.0000	1281	48	43	0.3262	9	3.26
SRS1992958_2438	7.0102	1280	0.5227	100.0000	1280	38	36	0.5232	7	2.16
SRS1992958_2439	5.1368	1279	0.6422	100.0000	1279	27	27	0.6402	5	1.30
SRS1992958_2440	9.4249	1278	0.3451	100.0000	1278	51	47	0.3540	9	3.33
SRS1992958_2441	9.9397	1278	0.3302	100.0000	1278	53	54	0.3285	10	3.33
SRS1992958_2442	40.6132	1277	0.3774	99.7651	1274	225	200	0.3790	40	9.56
SRS1992958_2443	6.8927	1277	0.5762	100.0000	1277	36	35	0.5706	7	2.29
SRS1992958_2444	7.5149	1276	0.5227	100.0000	1276	41	40	0.5083	7	2.87
SRS1992958_2445	1131.6094	1275	0.3914	100.0000	1275	15455	14788	0.4111	340	3597.41
SRS1992958_2446	7.1435	1275	0.3325	100.0000	1275	36	38	0.3306	7	2.07
SRS1992958_2447	6.4513	1274	0.3925	100.0000	1274	32	34	0.4098	6	2.73
SRS1992958_2448	7.3603	1274	0.5604	100.0000	1274	42	36	0.5582	7	2.02
SRS1992958_2449	8.3014	1274	0.4294	100.0000	1274	40	47	0.4287	8	3.46
SRS1992958_2450	5.1840	1272	0.6092	93.9465	1195	29	26	0.6031	5	2.27
SRS1992958_2451	9.2203	1271	0.3769	100.0000	1271	48	47	0.3769	9	2.99
SRS1992958_2452	5.1654	1270	0.5982	88.1890	1120	28	27	0.5933	5	2.43
SRS1992958_2453	7.4066	1269	0.5493	100.0000	1269	38	45	0.5304	6	3.29
SRS1992958_2454	8.1215	1268	0.4730	99.2114	1258	46	43	0.4712	8	2.83
SRS1992958_2455	8.9313	1267	0.3765	100.0000	1267	49	43	0.3799	8	2.70
SRS1992958_2456	8.8524	1267	0.5330	100.0000	1267	47	49	0.5288	9	2.38
SRS1992958_2457	10.9550	1266	0.5079	100.0000	1266	60	55	0.5088	11	3.26
SRS1992958_2458	7.0269	1266	0.5664	100.0000	1266	35	39	0.5615	7	2.21
SRS1992958_2459	6.3594	1266	0.5621	100.0000	1266	30	37	0.5544	6	1.93
SRS1992958_2460	6.5918	1264	0.3267	100.0000	1264	34	33	0.3340	7	2.37
SRS1992958_2461	130.8778	1260	0.3619	100.0000	1260	936	954	0.3605	72	130.72
SRS1992958_2462	10.8999	1259	0.5814	100.0000	1259	59	57	0.5920	10	4.59
SRS1992958_2463	278.2583	1258	0.4404	100.0000	1258	1476	1396	0.4394	287	44.57
SRS1992958_2464	7.1789	1258	0.3355	100.0000	1258	37	37	0.3389	7	2.16
SRS1992958_2465	6.8251	1258	0.5747	100.0000	1258	33	37	0.5777	7	2.13
SRS1992958_2466	6.3620	1257	0.5879	100.0000	1257	33	32	0.5836	6	2.25
SRS1992958_2467	6.9204	1256	0.4852	100.0000	1256	34	37	0.4861	7	2.17
SRS1992958_2468	8.1187	1255	0.3355	100.0000	1255	40	42	0.3385	8	2.83
SRS1992958_2469	7.2375	1255	0.5823	100.0000	1255	36	39	0.5771	7	3.12
SRS1992958_2470	352.8485	1254	0.5064	100.0000	1254	1980	1821	0.4809	283	151.14
SRS1992958_2471	7.2855	1254	0.5932	99.2026	1244	39	37	0.5908	8	2.12
SRS1992958_2472	7.2719	1254	0.5543	92.5040	1160	34	43	0.5449	7	3.31
SRS1992958_2473	8.9282	1253	0.3671	100.0000	1253	47	43	0.3691	9	3.09
SRS1992958_2474	6.9800	1253	0.5722	100.0000	1253	34	41	0.5687	6	2.78
SRS1992958_2475	9.3344	1253	0.5235	100.0000	1253	52	46	0.5192	9	2.67
SRS1992958_2476	7.6669	1252	0.5575	100.0000	1252	40	39	0.5598	7	2.51
SRS1992958_2477	266.2536	1250	0.4760	100.0000	1250	2058	2037	0.5235	31	662.66
SRS1992958_2478	7.5816	1250	0.3384	100.0000	1250	38	39	0.3337	7	2.77
SRS1992958_2479	6.0344	1250	0.3336	100.0000	1250	33	29	0.3401	6	1.66
SRS1992958_2480	9.8167	1249	0.5532	100.0000	1249	50	50	0.5423	9	3.38
SRS1992958_2481	9.9159	1249	0.3611	100.0000	1249	48	54	0.3609	10	3.07
SRS1992958_2482	53.9278	1247	0.5317	100.0000	1247	342	329	0.5597	15	94.79
SRS1992958_2483	8.3432	1247	0.3536	100.0000	1247	43	41	0.3774	8	3.62
SRS1992958_2484	8.5237	1247	0.4034	100.0000	1247	41	45	0.4060	8	2.67
SRS1992958_2485	7.6156	1246	0.4864	100.0000	1246	42	35	0.4815	7	2.38
SRS1992958_2486	6.2223	1246	0.3629	97.7528	1218	35	29	0.3624	6	2.33
SRS1992958_2487	18.0362	1244	0.5876	100.0000	1244	92	91	0.5528	19	6.75
SRS1992958_2488	8.3730	1244	0.5989	100.0000	1244	44	42	0.5952	8	2.60
SRS1992958_2489	9.8889	1242	0.4283	100.0000	1242	47	58	0.4256	9	3.28
SRS1992958_2490	5.9081	1241	0.6535	100.0000	1241	30	30	0.6534	6	1.43
SRS1992958_2491	37.7315	1240	0.4242	100.0000	1240	192	189	0.4287	39	11.90
SRS1992958_2492	9.6234	1240	0.5472	99.1935	1230	49	50	0.5603	9	5.09
SRS1992958_2493	9.0895	1240	0.3895	100.0000	1240	45	47	0.3871	9	3.11
SRS1992958_2494	8.8323	1240	0.5411	100.0000	1240	41	50	0.5568	9	2.87
SRS1992958_2495	6.7171	1237	0.3153	100.0000	1237	34	36	0.3158	6	2.19
SRS1992958_2496	6.8521	1237	0.3586	99.1916	1227	36	35	0.3664	6	2.68
SRS1992958_2497	6.6241	1237	0.5966	100.0000	1237	35	33	0.5852	6	2.15
SRS1992958_2498	9.0502	1236	0.5267	100.0000	1236	48	43	0.5246	8	4.25
SRS1992958_2499	8.1472	1236	0.3803	100.0000	1236	40	46	0.3818	8	2.70
SRS1992958_2500	8.6567	1235	0.3692	100.0000	1235	49	37	0.3651	8	3.49
SRS1992958_2501	6.8794	1235	0.5879	100.0000	1235	36	39	0.5915	6	2.93
SRS1992958_2502	8.6386	1234	0.5138	100.0000	1234	47	44	0.5175	8	2.15
SRS1992958_2503	8.4360	1234	0.5276	100.0000	1234	46	39	0.5280	8	2.40
SRS1992958_2504	8.0940	1234	0.5908	100.0000	1234	45	39	0.5825	8	2.77
SRS1992958_2505	6.5032	1234	0.3476	100.0000	1234	33	32	0.3467	6	1.80
SRS1992958_2506	371.7340	1233	0.5539	100.0000	1233	1975	1840	0.5508	372	57.35
SRS1992958_2507	7.4545	1232	0.5655	100.0000	1232	43	39	0.5709	7	2.49
SRS1992958_2508	8.9513	1231	0.3558	100.0000	1231	45	45	0.3524	8	3.87
SRS1992958_2509	7.0764	1231	0.5540	100.0000	1231	31	43	0.5503	7	2.10
SRS1992958_2510	7.0211	1231	0.4521	99.1877	1221	36	37	0.4453	7	2.18
SRS1992958_2511	10.6341	1230	0.3846	100.0000	1230	49	59	0.3910	10	4.48
SRS1992958_2512	7.8683	1230	0.4780	100.0000	1230	39	41	0.4774	8	2.29
SRS1992958_2513	9.2106	1230	0.5813	100.0000	1230	50	48	0.5748	10	2.69
SRS1992958_2514	5.8423	1230	0.3293	100.0000	1230	29	29	0.3422	6	1.69
SRS1992958_2515	9.1911	1230	0.3683	100.0000	1230	48	44	0.3639	9	3.39
SRS1992958_2516	155.5915	1229	0.5240	100.0000	1229	834	708	0.5251	160	34.68
SRS1992958_2517	7.6810	1229	0.3290	100.0000	1229	36	41	0.3349	7	2.95
SRS1992958_2518	8.0562	1228	0.4129	100.0000	1228	46	38	0.4181	7	3.54
SRS1992958_2519	10.3322	1228	0.5570	100.0000	1228	51	57	0.5540	10	3.50
SRS1992958_2520	6.5640	1227	0.5183	100.0000	1227	30	36	0.5136	7	1.97
SRS1992958_2521	7.6175	1226	0.5661	100.0000	1226	37	41	0.5697	7	2.42
SRS1992958_2522	9.7314	1225	0.5608	100.0000	1225	50	54	0.5510	10	4.09
SRS1992958_2523	171.7851	1224	0.5057	100.0000	1224	870	822	0.5134	183	49.39
SRS1992958_2524	7.5200	1223	0.3712	100.0000	1223	36	39	0.3739	8	2.35
SRS1992958_2525	320.2840	1222	0.5491	100.0000	1222	1650	1792	0.5388	312	82.69
SRS1992958_2526	8.1972	1222	0.5495	100.0000	1222	47	34	0.5465	8	3.70
SRS1992958_2527	8.0188	1222	0.4002	100.0000	1222	38	42	0.3946	8	2.52
SRS1992958_2528	6.6929	1221	0.5468	100.0000	1221	32	36	0.5394	7	2.64
SRS1992958_2529	7.8869	1220	0.5705	100.0000	1220	39	41	0.5670	7	3.19
SRS1992958_2530	7.1501	1219	0.6226	100.0000	1219	39	32	0.6320	7	2.48
SRS1992958_2531	8.5291	1219	0.5619	100.0000	1219	40	44	0.5646	8	3.14
SRS1992958_2532	10.9048	1219	0.4044	100.0000	1219	53	62	0.4048	11	4.42
SRS1992958_2533	8.1076	1218	0.3358	100.0000	1218	44	37	0.3264	8	2.57
SRS1992958_2534	8.2184	1218	0.5613	100.0000	1218	41	44	0.5526	8	2.39
SRS1992958_2535	31.5206	1216	0.4934	100.0000	1216	179	184	0.5017	18	31.62
SRS1992958_2536	7.9745	1216	0.5378	100.0000	1216	40	39	0.5243	8	3.29
SRS1992958_2537	6.6829	1214	0.6400	100.0000	1214	32	37	0.6387	7	1.87
SRS1992958_2538	7.4155	1213	0.4397	100.0000	1213	44	33	0.4367	7	2.02
SRS1992958_2539	10.9860	1212	0.3878	100.0000	1212	57	54	0.3836	12	3.43
SRS1992958_2540	6.3526	1211	0.5888	100.0000	1211	34	31	0.5897	6	2.23
SRS1992958_2541	5.8249	1211	0.5353	92.4855	1120	33	26	0.5383	6	2.29
SRS1992958_2542	11.9603	1210	0.4512	100.0000	1210	61	64	0.4518	11	4.12
SRS1992958_2543	6.1217	1208	0.3593	100.0000	1208	30	31	0.3621	6	1.46
SRS1992958_2544	8.4640	1207	0.5355	99.1715	1197	38	47	0.5384	8	3.07
SRS1992958_2545	7.9345	1207	0.5606	100.0000	1207	42	38	0.5586	8	2.51
SRS1992958_2546	8.5721	1206	0.5191	100.0000	1206	48	39	0.5206	8	2.70
SRS1992958_2547	8.3934	1205	0.6158	100.0000	1205	44	38	0.6101	8	2.63
SRS1992958_2548	8.9801	1204	0.5523	100.0000	1204	45	44	0.5522	9	2.91
SRS1992958_2549	7.6146	1204	0.3861	100.0000	1204	36	39	0.3982	7	2.42
SRS1992958_2550	8.6467	1203	0.4081	100.0000	1203	41	43	0.4064	9	2.35
SRS1992958_2551	9.9950	1202	0.6048	100.0000	1202	54	55	0.5996	10	3.72
SRS1992958_2552	6.5424	1202	0.5349	100.0000	1202	36	29	0.5375	6	1.67
SRS1992958_2553	8.6986	1201	0.3297	100.0000	1201	44	41	0.3298	8	3.27
